State,Action,Value
"((-1, -1, 1), (1, 1, 0), (-1, 0, 0))","(2, 1)",0.07159803524550001
"((-1, 0, 1), (1, 0, 0), (-1, 0, 0))","(1, 1)",0.0007695000000000001
"((-1, -1, 1), (1, 1, 0), (-1, 1, 0))","(1, 2)",0.39705443395267553
"((-1, 0, 1), (1, 1, 0), (-1, 0, 0))","(0, 1)",0.05537258055000001
"((1, 0, 1), (0, 1, -1), (0, -1, -1))","(1, 0)",0.0171
"((0, 0, 1), (0, 1, -1), (0, 0, 0))","(2, 1)",0.0
"((-1, -1, 1), (0, 1, 1), (0, -1, 0))","(1, 0)",0.1
"((0, -1, 1), (0, 1, 1), (0, -1, 0))","(0, 0)",-0.19
"((0, 0, 1), (0, 0, 1), (0, -1, 0))","(0, 1)",0.0
"((0, 0, 0), (0, 1, -1), (1, 0, -1))","(1, 0)",-0.176149
"((0, 0, 0), (0, 1, -1), (1, 0, 0))","(2, 2)",-0.3175831
"((-1, 0, 1), (1, 0, 0), (0, -1, 1))","(0, 1)",-0.1
"((1, -1, 0), (0, 0, 0), (0, -1, 1))","(2, 0)",-0.09
"((1, 0, 0), (0, 0, 0), (0, -1, 1))","(0, 1)",0.0171
"((0, -1, 0), (0, 0, -1), (0, 1, 1))","(1, 0)",0.004761180000000001
"((0, -1, 0), (1, 0, -1), (0, 1, 1))","(0, 2)",0.0
"((0, 0, 0), (0, 0, -1), (0, 1, 1))","(0, 1)",0.0
"((1, -1, 1), (0, -1, 0), (-1, 1, 0))","(2, 2)",0.19872959231576187
"((0, 0, 1), (0, -1, 0), (-1, 1, 0))","(0, 0)",0.0033170310000000002
"((1, 0, 1), (0, -1, 0), (-1, 1, 0))","(0, 1)",0.06686685254543429
"((1, 0, 1), (0, 1, -1), (0, -1, -1))","(2, 0)",0.1
"((1, 0, 1), (0, 1, 0), (0, -1, -1))","(1, 2)",-0.1
"((0, 1, 0), (-1, 1, 0), (-1, 0, 0))","(1, 2)",-0.19
"((0, 0, -1), (0, 1, -1), (1, 0, 0))","(1, 0)",0.024390000000000005
"((0, 0, -1), (1, 1, -1), (1, 0, 0))","(0, 0)",0.024390000000000005
"((0, 0, -1), (0, 1, 0), (1, 0, 0))","(1, 2)",0.054589719403447604
"((0, -1, -1), (0, 0, 0), (0, 1, 1))","(1, 1)",-0.07075899999999999
"((0, 0, -1), (0, 0, 0), (0, 0, 1))","(2, 1)",0.021946098494010784
"((0, -1, -1), (0, 1, 0), (0, 1, 1))","(1, 0)",-0.1
"((0, 0, -1), (0, 0, 0), (0, 1, 1))","(0, 1)",-0.09093000799
"((1, 1, 0), (1, -1, -1), (-1, 0, 0))","(2, 1)",-0.078049
"((1, 1, 0), (1, -1, -1), (-1, 1, 0))","(2, 2)",-0.34390000000000004
"((0, 1, 1), (-1, -1, 0), (1, 0, -1))","(0, 0)",0.40951000000000004
"((0, 1, 1), (-1, -1, 0), (0, 0, 0))","(2, 0)",-0.18270999999999998
"((0, 1, 1), (-1, -1, 0), (1, 0, 0))","(2, 2)",-0.1311931
"((0, 1, 0), (0, 1, -1), (0, -1, 0))","(2, 2)",0.012674590110000002
"((0, 1, 0), (0, 1, -1), (0, -1, 1))","(0, 0)",0.00855
"((0, 1, 0), (0, 1, -1), (0, 0, 0))","(2, 1)",0.0014620500000000003
"((-1, 1, 1), (0, -1, -1), (1, 0, 0))","(1, 0)",-0.09753061621373244
"((-1, 1, 1), (0, -1, 0), (1, 0, 0))","(1, 2)",0.08305518555000002
"((0, -1, -1), (1, 0, -1), (1, 1, 0))","(0, 0)",0.46855900000000006
"((0, -1, -1), (1, 0, 0), (0, 1, 0))","(2, 0)",-0.09189999999999998
"((0, -1, -1), (1, 0, 0), (1, 1, 0))","(1, 2)",-0.19
"((1, -1, 1), (0, 0, 0), (0, 0, -1))","(2, 1)",0.015729962606491954
"((1, -1, 1), (0, 0, 0), (0, 1, -1))","(2, 0)",0.015475500000000003
"((1, 0, 1), (0, 0, 0), (0, 0, -1))","(0, 1)",0.0060832579095
"((0, 1, 1), (0, -1, 0), (-1, -1, 1))","(1, 2)",0.19
"((0, 0, 1), (0, -1, 0), (0, -1, 1))","(0, 1)",0.15363731311927709
"((0, 1, 1), (0, -1, 0), (0, -1, 1))","(2, 0)",-0.46855900000000006
"((-1, 1, 0), (0, 0, -1), (0, 0, 1))","(1, 0)",0.0027778950000000007
"((-1, 1, 0), (1, 0, -1), (0, 0, 1))","(1, 1)",0.00855
"((0, 1, -1), (1, 0, -1), (0, 0, 0))","(2, 1)",-0.1
"((0, 1, -1), (1, 0, -1), (0, 1, 0))","(2, 2)",0.19
"((0, -1, 1), (1, 0, 1), (-1, 0, -1))","(0, 0)",-0.1
"((1, -1, 1), (1, 0, 1), (-1, 0, -1))","(2, 1)",0.19
"((0, 1, 0), (-1, -1, 0), (-1, 1, 1))","(0, 2)",-0.34390000000000004
"((0, 1, 0), (-1, -1, 0), (0, 1, 1))","(2, 0)",0.10224801000000001
"((-1, 0, -1), (0, 1, -1), (0, 1, 1))","(0, 1)",0.271
"((-1, 0, -1), (0, 1, 0), (0, 1, 0))","(2, 2)",-0.09409510000000001
"((-1, 0, -1), (0, 1, 0), (0, 1, 1))","(1, 2)",-0.1
"((0, 0, -1), (0, 1, 0), (0, 1, 0))","(0, 0)",0.03964149
"((1, 1, 0), (-1, -1, 0), (1, -1, 0))","(0, 2)",0.7941088679053511
"((0, 1, 0), (-1, 0, 0), (1, -1, 0))","(0, 0)",0.03905100000000001
"((1, 1, 0), (-1, 0, 0), (1, -1, 0))","(1, 1)",-0.22940155
"((0, 1, 0), (0, 0, 0), (1, -1, 0))","(1, 0)",0.006771762873131242
"((-1, -1, 0), (0, 1, 1), (0, -1, 1))","(0, 2)",0.19
"((0, -1, 1), (-1, 1, 0), (-1, 1, 0))","(1, 2)",-0.1
"((0, -1, 0), (-1, 1, 0), (0, 1, 0))","(0, 2)",0.0
"((0, -1, 1), (-1, 1, 1), (-1, 1, 0))","(0, 0)",0.19
"((0, -1, 1), (-1, 1, 0), (0, 1, 0))","(2, 0)",0.009000000000000001
"((0, 0, -1), (-1, 1, 1), (0, 1, -1))","(0, 0)",0.13554989541181503
"((0, 0, -1), (-1, 1, 0), (0, 1, 0))","(1, 2)",0.021389757333430508
"((0, 0, -1), (-1, 1, 1), (0, 1, 0))","(2, 2)",0.0045000000000000005
"((0, 0, 0), (-1, 1, 0), (0, 1, 0))","(0, 2)",0.012388597650000001
"((0, 0, 1), (0, -1, -1), (1, -1, 1))","(1, 0)",-0.271
"((0, 0, 1), (0, 0, 0), (0, -1, 0))","(2, 2)",0.09215453287382601
"((-1, 0, -1), (1, 0, -1), (1, 1, 0))","(1, 1)",-0.271
"((-1, 0, -1), (1, 0, 0), (0, 1, 0))","(2, 0)",-0.078049
"((-1, 0, -1), (1, 0, 0), (1, 1, 0))","(1, 2)",-0.1531441
"((-1, -1, 0), (1, -1, 0), (1, 0, 1))","(2, 1)",0.9576088417247839
"((0, 0, 0), (0, -1, 0), (0, 0, 1))","(1, 0)",0.03167350127858588
"((0, 0, 0), (1, -1, 0), (0, 0, 1))","(0, 0)",0.05049387123150601
"((1, 0, 0), (-1, 1, 0), (-1, 1, -1))","(0, 1)",0.271
"((0, 1, 0), (-1, 1, 1), (-1, 0, -1))","(2, 1)",0.19
"((0, 1, 0), (-1, 1, 1), (-1, 0, 0))","(2, 2)",-0.1
"((1, 1, 0), (0, -1, 0), (-1, -1, 1))","(0, 2)",0.1
"((1, 1, 0), (0, -1, 0), (-1, 0, 0))","(2, 2)",-0.14361300100000002
"((1, -1, 0), (0, -1, 0), (1, 0, 0))","(1, 0)",0.9999994614527741
"((0, -1, 0), (0, 0, 0), (1, 1, -1))","(0, 2)",0.08395325824556651
"((0, -1, 1), (0, 0, 0), (1, 1, -1))","(0, 0)",-0.14655889
"((0, 0, -1), (-1, 0, 1), (1, 1, -1))","(0, 1)",0.2338581845834139
"((0, 0, 0), (-1, 0, 0), (1, 1, -1))","(1, 2)",0.28454624051311384
"((0, 1, -1), (-1, 0, 1), (1, 1, -1))","(0, 0)",-0.34390000000000004
"((0, 0, 0), (-1, 0, 1), (1, 1, -1))","(0, 2)",0.31328289249263247
"((-1, 0, -1), (0, 1, -1), (1, 1, 0))","(2, 2)",0.19
"((-1, 0, 0), (0, 1, -1), (1, 1, 0))","(0, 2)",-0.04304672099999999
"((0, -1, 0), (1, 0, -1), (1, -1, 1))","(0, 0)",0.46855900000000006
"((0, -1, 0), (1, 0, -1), (1, 0, 0))","(2, 2)",0.025200000000000004
"((0, -1, 0), (1, 0, -1), (1, 0, 1))","(2, 1)",-0.1
"((0, 0, 0), (1, 0, -1), (1, 0, 0))","(0, 1)",-0.09
"((-1, -1, 1), (0, 1, 1), (0, 0, 0))","(2, 2)",-0.009000000000000001
"((-1, 0, 0), (0, 1, 1), (0, 0, 0))","(0, 1)",0.0184851
"((-1, 0, 0), (0, 1, 0), (1, 0, -1))","(0, 2)",0.8784233454094308
"((0, 1, -1), (-1, 0, 1), (0, -1, 1))","(2, 0)",0.04993974450000001
"((0, 1, -1), (-1, 0, 0), (0, 0, 1))","(1, 2)",0.0010975500000000003
"((0, 1, -1), (-1, 0, 1), (1, -1, 1))","(0, 0)",0.17195000000000002
"((0, 1, -1), (-1, 0, 1), (0, 0, 1))","(2, 1)",0.026815500000000006
"((1, 1, 0), (-1, 1, 0), (0, -1, -1))","(0, 2)",0.271
"((1, 1, 0), (0, 1, 0), (0, -1, -1))","(1, 0)",-0.1
"((-1, -1, 1), (-1, 0, 0), (0, 1, 1))","(1, 2)",0.1
"((0, -1, 1), (-1, 0, 0), (0, 1, 1))","(0, 0)",-0.1
"((0, -1, 0), (1, -1, 1), (-1, 0, 1))","(2, 1)",-0.271
"((0, -1, 0), (1, 0, 1), (-1, 0, 0))","(2, 2)",0.009000000000000001
"((0, -1, 0), (1, -1, 1), (-1, 1, 1))","(0, 2)",0.40951000000000004
"((0, -1, 0), (1, 0, 1), (-1, 0, 1))","(1, 1)",-0.07075899999999999
"((-1, -1, 1), (0, 0, 0), (1, -1, 1))","(1, 1)",0.271
"((-1, -1, 1), (0, 0, 0), (0, 0, 1))","(2, 0)",0.009000000000000001
"((1, -1, 1), (0, 0, 0), (1, -1, -1))","(1, 2)",-0.0729
"((1, -1, 1), (0, 0, 1), (1, -1, -1))","(1, 1)",0.40951000000000004
"((1, -1, 1), (0, 0, 0), (1, -1, 0))","(2, 2)",0.009000000000000001
"((0, 0, 1), (0, 0, 0), (1, -1, 0))","(0, 1)",0.004309200000000001
"((0, 1, -1), (-1, 1, 0), (1, 0, 0))","(2, 2)",-0.12739307445
"((-1, 1, 1), (0, -1, 1), (0, -1, 0))","(1, 0)",-0.1
"((-1, 1, 1), (0, -1, 0), (0, 0, 0))","(1, 2)",-0.6557895355490995
"((-1, 1, 1), (1, -1, 1), (0, -1, 0))","(2, 2)",0.40951000000000004
"((-1, 1, 1), (0, -1, 1), (0, 0, 0))","(2, 1)",-0.18270999999999998
"((0, 1, -1), (1, 0, 0), (1, 0, -1))","(1, 2)",0.6125795110000001
"((0, 0, 0), (-1, 0, 0), (1, -1, 1))","(0, 2)",0.0
"((0, 1, 1), (-1, -1, 0), (1, -1, 1))","(0, 0)",-0.7712320754503901
"((0, 0, 1), (0, 0, 0), (1, 0, -1))","(0, 0)",-0.8725757716506144
"((1, 0, 0), (-1, -1, 0), (1, -1, 1))","(1, 2)",-0.5217031000000001
"((1, 0, 0), (-1, -1, 1), (1, -1, 1))","(0, 1)",0.9999858841836138
"((1, 0, 0), (-1, 0, 0), (1, -1, 1))","(1, 1)",0.429624229423613
"((0, 0, 0), (0, 0, 0), (1, -1, 1))","(1, 0)",-0.05388746952904043
"((1, 0, -1), (0, -1, 0), (1, -1, 1))","(1, 2)",-0.379652906146645
"((1, 1, 0), (-1, -1, 0), (0, -1, 1))","(1, 2)",0.03978000000000001
"((0, 1, 0), (-1, 0, 0), (0, -1, 1))","(0, 0)",0.010385100000000001
"((1, 1, 0), (-1, 0, 0), (0, -1, 1))","(1, 1)",0.035705655
"((0, 1, 0), (-1, 0, 0), (0, 0, 1))","(2, 1)",0.0021546000000000004
"((-1, 0, 1), (0, 1, 0), (-1, -1, 1))","(1, 2)",0.19
"((-1, 0, 1), (0, 0, 0), (0, -1, 1))","(1, 1)",0.025200000000000004
"((-1, 0, 1), (0, 1, 0), (0, -1, 1))","(2, 0)",-0.1
"((0, 0, 1), (0, 0, 0), (0, -1, 1))","(0, 0)",0.0017277705000000006
"((0, 1, 1), (0, -1, 1), (0, -1, 0))","(2, 2)",-0.18270999999999998
"((0, 0, -1), (0, 1, 0), (1, 0, -1))","(0, 1)",0.29437665533658447
"((-1, -1, 0), (0, 0, 1), (1, -1, 1))","(0, 2)",0.46855900000000006
"((0, -1, 0), (0, 0, 1), (1, -1, 0))","(2, 2)",-0.04585409999999998
"((0, -1, 0), (0, 0, 1), (1, -1, 1))","(0, 0)",-0.24580000000000002
"((0, 0, 0), (1, 0, 0), (0, -1, 0))","(2, 0)",0.14757795849810912
"((0, 0, 0), (1, 0, 0), (1, -1, 0))","(2, 2)",-0.271
"((0, 0, 0), (1, 1, -1), (-1, 1, -1))","(0, 0)",-0.1
"((1, 0, 0), (1, 1, -1), (-1, 1, -1))","(0, 2)",0.34390000000000004
"((0, 0, -1), (-1, 0, 0), (1, 1, 0))","(2, 2)",0.9774716004550608
"((0, 0, 0), (0, 0, -1), (1, 0, 1))","(0, 0)",-0.084945438
"((1, -1, 1), (0, 0, -1), (-1, 0, 1))","(1, 0)",0.02612295
"((1, 0, 0), (0, 0, -1), (-1, 0, 1))","(0, 2)",0.0007695000000000001
"((1, 0, 1), (0, 0, -1), (-1, 0, 1))","(0, 1)",-0.09230500000000001
"((-1, 0, 0), (1, 1, 0), (0, 0, -1))","(1, 2)",0.7941088679053511
"((0, -1, 0), (0, 1, -1), (1, 1, -1))","(1, 0)",0.08056994039100002
"((0, -1, 0), (0, 1, 0), (0, 1, -1))","(2, 0)",0.0021951000000000006
"((0, -1, 0), (1, 1, -1), (1, 1, -1))","(0, 0)",-0.34390000000000004
"((0, -1, 0), (0, 1, 0), (1, 1, -1))","(1, 2)",0.0
"((1, -1, 0), (-1, 0, -1), (1, 0, 1))","(0, 2)",0.06014044075274902
"((0, 0, 0), (-1, 0, -1), (1, 0, 1))","(0, 0)",-0.09168412860100002
"((1, 0, 0), (-1, 0, -1), (1, 0, 1))","(0, 1)",-0.08461000000000002
"((0, 0, 0), (-1, 0, 0), (1, 0, 1))","(1, 2)",-0.36810763877872005
"((1, 1, -1), (0, 0, -1), (1, -1, 0))","(1, 0)",0.40951000000000004
"((1, 1, -1), (0, 0, -1), (1, 0, 0))","(2, 1)",-0.34390000000000004
"((-1, 0, 1), (0, 1, 0), (0, 0, 0))","(2, 2)",-0.003187269000000001
"((-1, 1, -1), (0, 1, -1), (0, 0, 1))","(2, 0)",0.030951000000000006
"((-1, 1, -1), (0, 1, -1), (1, 0, 1))","(1, 0)",-0.5695327900000001
"((-1, 1, 0), (0, 1, -1), (0, 0, 1))","(0, 2)",-0.1
"((0, -1, 1), (1, 0, 1), (-1, -1, 0))","(1, 1)",0.19
"((0, 0, 1), (1, -1, -1), (0, 0, 0))","(0, 0)",0.0674650948545
"((1, 0, 1), (1, -1, -1), (0, 0, 0))","(0, 1)",0.015475500000000003
"((0, -1, 0), (0, -1, 0), (1, 1, 0))","(1, 0)",0.05145842253519001
"((0, -1, 0), (1, -1, 0), (1, 1, 0))","(0, 0)",-0.176149
"((1, 0, -1), (0, -1, 1), (1, -1, 1))","(0, 1)",0.5695327900000001
"((0, 1, 0), (1, 0, 0), (-1, 0, -1))","(1, 2)",0.0171
"((0, 1, 0), (1, 0, 0), (0, 0, -1))","(2, 0)",0.0
"((0, -1, -1), (-1, 1, 1), (1, 1, -1))","(0, 0)",0.46011677846156374
"((0, 0, -1), (-1, 1, 1), (1, 1, -1))","(0, 1)",0.407348990557408
"((1, 0, -1), (0, -1, 1), (1, -1, 0))","(1, 0)",0.7712320754503901
"((1, 0, -1), (0, -1, 1), (0, 0, 0))","(2, 0)",0.4054999763189505
"((1, 0, -1), (0, -1, 1), (1, 0, 0))","(2, 1)",-0.5688963890416451
"((1, 0, 0), (0, -1, 1), (0, 0, 0))","(0, 2)",0.3366944516303634
"((0, 0, 0), (0, 1, -1), (0, 0, 1))","(2, 0)",0.0003645000000000001
"((0, 0, 0), (0, -1, -1), (1, 0, 1))","(0, 2)",-0.18446351152998336
"((0, 0, 1), (0, -1, -1), (1, 0, 1))","(1, 0)",0.8499053647030009
"((0, 0, 0), (0, -1, 0), (1, 0, 1))","(1, 2)",-0.9915990014391861
"((1, -1, 0), (1, 1, -1), (-1, 0, 0))","(2, 1)",0.0171
"((1, -1, 0), (1, 0, 0), (-1, 0, 0))","(1, 1)",0.0015390000000000002
"((1, -1, 0), (1, 1, -1), (-1, 1, 0))","(0, 2)",-0.271
"((1, -1, 0), (1, 1, 0), (-1, 0, 0))","(1, 2)",0.015475500000000003
"((1, -1, 0), (-1, 0, 0), (1, 0, 0))","(2, 1)",0.321365731319004
"((0, -1, 0), (0, 0, 0), (1, 0, 0))","(0, 0)",0.3534323302046301
"((1, -1, 0), (0, 0, 0), (1, 0, 0))","(1, 0)",0.21625812925856902
"((-1, -1, 1), (1, 0, -1), (1, 0, 0))","(1, 1)",0.19
"((0, -1, 1), (1, 0, -1), (1, 0, 0))","(0, 0)",-0.1
"((1, 0, 0), (-1, -1, 0), (1, 1, -1))","(0, 2)",-0.9906597364429184
"((1, 0, 1), (-1, -1, 0), (1, 1, -1))","(0, 1)",0.38561603772519504
"((1, 0, -1), (1, 0, 0), (-1, -1, 1))","(1, 2)",-0.19
"((0, 0, 0), (1, 0, 0), (-1, -1, 1))","(0, 0)",0.0
"((1, 0, -1), (1, 0, 1), (-1, -1, 1))","(1, 1)",0.271
"((1, 0, 0), (1, 0, 0), (-1, -1, 1))","(0, 2)",-0.09189999999999998
"((0, 0, 0), (1, 0, 0), (-1, 0, 1))","(2, 1)",0.0008100000000000002
"((-1, 1, -1), (1, -1, 0), (0, 1, 0))","(1, 2)",-0.271
"((-1, 1, -1), (1, -1, 1), (0, 1, 0))","(2, 2)",0.5217031000000001
"((-1, 1, -1), (1, 0, 0), (0, 1, 0))","(1, 1)",0.017100000000000004
"((1, -1, 0), (-1, 0, 1), (0, 1, -1))","(1, 1)",0.00855
"((1, -1, 0), (-1, 1, 1), (0, 1, -1))","(2, 0)",0.095
"((1, 0, 0), (-1, 0, 1), (0, 1, -1))","(0, 1)",0.0045000000000000005
"((1, -1, -1), (0, 0, 1), (-1, 1, 0))","(1, 1)",0.030951000000000006
"((1, 0, -1), (0, 0, 1), (-1, 1, 0))","(0, 1)",0.024390000000000005
"((-1, -1, 1), (0, 1, 0), (-1, 0, 1))","(2, 1)",-0.271
"((0, -1, 1), (0, 0, 0), (-1, 0, 1))","(1, 1)",0.017100000000000004
"((0, -1, 1), (0, 0, 0), (0, 0, 1))","(2, 0)",-0.08795329605000002
"((-1, -1, 0), (1, 1, -1), (0, 0, 1))","(0, 2)",0.03978000000000001
"((0, -1, 0), (1, 0, -1), (0, 0, 1))","(1, 1)",0.0015390000000000002
"((-1, -1, 1), (1, 1, -1), (0, 0, 1))","(2, 1)",-0.40951000000000004
"((0, 0, 0), (1, 0, -1), (0, 0, 1))","(0, 1)",0.0006561000000000002
"((-1, 0, 1), (0, 1, 1), (-1, -1, 0))","(2, 2)",0.19
"((0, 0, 1), (0, 1, 1), (-1, -1, 0))","(0, 0)",-0.1
"((-1, -1, 0), (0, -1, 1), (1, 1, 0))","(2, 2)",0.271
"((1, 0, 0), (0, 1, 0), (-1, -1, 0))","(2, 2)",0.271
"((1, 0, 0), (0, 1, 0), (0, -1, 0))","(2, 0)",-0.159049
"((1, 0, 1), (-1, 1, -1), (0, 0, -1))","(2, 0)",0.271
"((1, 0, 1), (-1, 1, 0), (0, 0, -1))","(1, 2)",-0.1
"((1, 1, 0), (0, -1, -1), (-1, 0, 1))","(0, 2)",0.271
"((1, 1, 0), (0, -1, 0), (-1, 0, 1))","(1, 2)",-0.271
"((-1, 1, 1), (1, 0, 0), (-1, 0, -1))","(2, 1)",-0.19
"((-1, 1, 1), (1, 0, 0), (-1, 1, -1))","(1, 1)",0.46855900000000006
"((-1, 1, 1), (1, 0, 0), (0, 0, -1))","(2, 0)",0.009000000000000001
"((0, 0, 0), (-1, 1, 0), (-1, 0, 1))","(0, 2)",-0.19
"((0, 0, 1), (-1, 1, 0), (-1, 0, 1))","(0, 0)",0.271
"((1, 0, 0), (0, 0, -1), (0, 1, -1))","(1, 1)",-0.1
"((1, 0, 0), (0, 1, -1), (0, 1, -1))","(0, 2)",0.1
"((-1, -1, 1), (0, -1, 0), (1, 0, 1))","(1, 0)",-0.1702441
"((-1, 0, 0), (0, -1, 0), (1, 0, 1))","(0, 2)",0.3139387427365733
"((-1, -1, 1), (1, -1, 0), (1, 0, 1))","(1, 2)",-0.19
"((-1, 0, 1), (0, -1, 0), (1, 0, 1))","(0, 1)",-0.9210094610682248
"((-1, 0, 1), (1, 0, -1), (1, -1, 1))","(1, 1)",0.30628975550000004
"((0, 0, -1), (1, 1, -1), (-1, 0, 1))","(0, 1)",0.09456507900000001
"((0, 1, -1), (1, 1, -1), (-1, 0, 1))","(2, 1)",-0.19
"((0, 0, -1), (1, 1, -1), (0, 0, 1))","(2, 0)",-0.099
"((1, 0, 1), (0, -1, 0), (0, -1, 0))","(0, 1)",0.271
"((1, 0, 1), (0, 0, 0), (0, -1, 0))","(1, 1)",-0.1539
"((-1, 0, 1), (-1, 0, 0), (0, 0, 1))","(1, 1)",0.024390000000000005
"((-1, 0, 1), (-1, 1, 0), (0, 0, 1))","(1, 2)",-0.1
"((1, 0, 0), (-1, 0, 1), (-1, 0, 0))","(2, 2)",0.05290200000000001
"((1, 0, 0), (0, 0, 1), (-1, 0, 0))","(1, 0)",0.0
"((1, 0, 0), (-1, 1, 1), (-1, -1, 0))","(0, 2)",0.0171
"((0, 0, 0), (-1, 1, 1), (0, -1, 0))","(0, 0)",0.048259860397761534
"((1, 0, 1), (-1, 1, 1), (-1, -1, 0))","(0, 1)",-0.1
"((1, 0, 0), (-1, 1, 1), (0, -1, 0))","(2, 0)",-0.1
"((0, 0, 0), (0, -1, 1), (1, -1, 0))","(1, 0)",-0.52174231503139
"((0, 0, 0), (1, -1, 1), (1, -1, 0))","(0, 1)",0.6513215599000001
"((0, -1, 0), (1, -1, 1), (0, 1, -1))","(2, 0)",-0.1
"((0, 0, 0), (1, -1, 0), (0, 1, -1))","(1, 2)",0.003580200000000001
"((0, -1, 0), (1, -1, 1), (1, 1, -1))","(0, 0)",0.34390000000000004
"((0, 0, 0), (1, -1, 1), (0, 1, -1))","(0, 1)",0.015840000000000003
"((-1, 0, -1), (0, 1, 0), (1, 0, 0))","(0, 1)",0.4050168603460589
"((1, -1, -1), (1, 1, -1), (0, 0, 0))","(2, 1)",0.06412131000000001
"((1, -1, -1), (1, 1, -1), (0, 1, 0))","(2, 0)",-0.19
"((1, -1, -1), (1, 1, 0), (0, 0, 0))","(1, 2)",-0.08461000000000002
"((1, 0, -1), (0, 1, 1), (0, -1, -1))","(2, 0)",0.09411418450850734
"((1, 0, -1), (0, 1, 0), (0, -1, 0))","(1, 2)",0.0010975500000000003
"((1, 0, -1), (0, 1, 1), (1, -1, -1))","(1, 0)",0.20475500000000002
"((1, 0, -1), (0, 1, 1), (0, -1, 0))","(2, 2)",0.0045000000000000005
"((0, 0, 1), (1, 1, -1), (0, -1, -1))","(0, 0)",-0.19
"((0, 0, 1), (0, 1, -1), (0, -1, 0))","(1, 0)",0.025200000000000004
"((0, 0, 1), (1, 1, -1), (0, -1, 0))","(2, 2)",-0.078049
"((0, 1, 1), (0, -1, -1), (1, 0, 0))","(2, 1)",-0.259255
"((1, 0, -1), (-1, 1, -1), (1, 0, 0))","(0, 1)",-0.16492969
"((1, 0, -1), (0, 0, -1), (1, 0, 0))","(1, 1)",-0.24666700164039
"((1, 0, -1), (0, 1, -1), (1, 0, 0))","(1, 0)",-0.16958800000000002
"((-1, 0, 1), (0, 0, -1), (1, 1, -1))","(1, 1)",0.271
"((-1, 0, 1), (0, 0, 0), (0, 1, -1))","(2, 0)",0.009000000000000001
"((-1, 1, 1), (0, 0, 0), (0, 0, 0))","(1, 1)",0.21976972459352878
"((0, 1, 1), (-1, -1, 0), (-1, 1, 0))","(0, 0)",0.1
"((0, 1, 1), (-1, 0, 0), (-1, 1, 0))","(1, 1)",-0.1
"((0, 1, 0), (-1, 0, 0), (0, 1, 0))","(2, 0)",0.00278559
"((0, -1, 0), (0, 1, -1), (1, 1, -1))","(0, 0)",-0.1
"((0, -1, 0), (0, 1, -1), (1, 1, 0))","(2, 2)",-0.08024410000000001
"((0, -1, 0), (-1, 0, 0), (1, 0, 1))","(2, 1)",0.947665236697264
"((0, -1, 0), (0, 0, 0), (1, 0, 1))","(1, 0)",-0.8489150265727117
"((1, 0, 1), (0, -1, 0), (-1, -1, 1))","(0, 1)",0.1
"((0, -1, 0), (1, 1, 0), (1, 0, -1))","(1, 2)",-0.19
"((-1, 1, -1), (-1, 0, 0), (1, 1, 0))","(1, 2)",0.08921123010000002
"((0, 1, -1), (-1, 0, 0), (1, 0, 0))","(2, 1)",0.027805795110000003
"((0, 1, -1), (-1, 0, 0), (1, 1, 0))","(0, 0)",-0.1
"((0, 1, -1), (0, 0, 0), (1, 0, 0))","(1, 0)",0.04904691561735179
"((1, 1, -1), (-1, 0, -1), (1, 0, 0))","(2, 2)",-0.5038826417892268
"((1, 1, -1), (0, 0, -1), (1, 0, 0))","(1, 0)",0.08978211000000001
"((-1, 0, 0), (1, 0, 1), (0, 0, -1))","(0, 1)",0.0171
"((1, 0, 1), (0, -1, 1), (-1, -1, 0))","(2, 2)",0.1
"((0, 0, 1), (0, -1, 1), (0, -1, 0))","(0, 0)",0.009000000000000001
"((1, 0, 1), (0, -1, 1), (0, -1, 0))","(2, 0)",-0.1
"((1, 1, 0), (1, -1, -1), (0, -1, 0))","(2, 2)",0.0171
"((1, 0, 0), (1, -1, -1), (0, 0, 0))","(0, 1)",0.026321931000000007
"((1, 1, 0), (1, -1, -1), (0, -1, 1))","(0, 2)",-0.1
"((1, 1, 0), (1, -1, -1), (0, 0, 0))","(2, 1)",-0.1
"((1, -1, -1), (0, 0, 1), (-1, 0, 1))","(1, 1)",0.271
"((0, -1, 0), (0, 0, 1), (-1, 0, 1))","(0, 0)",0.017100000000000004
"((1, 0, 1), (-1, -1, 0), (0, 1, -1))","(1, 2)",0.021085155000000005
"((0, 0, 1), (0, -1, 0), (0, 1, -1))","(0, 0)",0.054084288186595934
"((1, 0, 1), (0, -1, 0), (0, 1, -1))","(1, 0)",-0.09230500000000001
"((0, 0, 1), (0, -1, 0), (0, 1, 0))","(2, 2)",0.06280640741608776
"((-1, 0, 0), (0, 0, 0), (1, 1, 0))","(0, 2)",-0.3226481059609
"((1, 1, -1), (1, 0, -1), (-1, -1, 1))","(1, 1)",0.34390000000000004
"((1, 1, 0), (0, 0, -1), (-1, -1, 1))","(1, 0)",0.009000000000000001
"((0, 1, 0), (0, 0, -1), (-1, 0, 1))","(0, 0)",0.0008100000000000002
"((1, 1, 0), (1, 0, -1), (-1, -1, 1))","(0, 2)",-0.1
"((1, 1, 0), (0, 0, -1), (-1, 0, 1))","(2, 1)",0.0
"((0, 1, 0), (0, 0, 0), (-1, 0, 1))","(1, 2)",0.0
"((0, -1, 1), (0, -1, 0), (1, 1, -1))","(0, 0)",0.45005881933157976
